author,shortname,id,url,abstract
Yury Polyanskiy,Polyanskiy_Yury,arXiv:1308.5239,https://arxiv.org/abs/1308.5239,"Abstract:  Locally decodable channel codes form a special class of error-correcting
codes with the property that the decoder is able to reconstruct any bit of the
input message from querying only a few bits of a noisy codeword. It is well
known that such codes require significantly more redundancy (in particular have
vanishing rate) compared to their non-local counterparts. In this paper, we
define a dual problem, i.e. locally decodable source codes (LDSC). We consider
both almost lossless (block error) and lossy (bit error) cases. In almost
lossless case, we show that optimal compression (to entropy) is possible with
O(log n) queries to compressed string by the decompressor. We also show the
following converse bounds: 1) linear LDSC cannot achieve any rate below one,
with a bounded number of queries, 2) rate of any source coding with linear
decoder (not necessarily local) in one, 3) for 2 queries, any code construction
cannot have a rate below one. In lossy case, we show that any rate above rate
distortion is achievable with a bounded number of queries. We also show that,
rate distortion is achievable with any scaling number of queries. We provide an
achievability bound in the finite block-length regime and compare it with the
existing bounds in succinct data structures literature."
Yury Polyanskiy,Polyanskiy_Yury,arXiv:1306.6295,https://arxiv.org/abs/1306.6295,"Abstract:  The problem of estimating frequency moments of a data stream has attracted a
lot of attention since the onset of streaming algorithms [AMS99]. While the
space complexity for approximately computing the $p^{\rm th}$ moment, for
$p\in(0,2]$ has been settled [KNW10], for $p>2$ the exact complexity remains
open. For $p>2$ the current best algorithm uses $O(n^{1-2/p}\log n)$ words of
space [AKO11,BO10], whereas the lower bound is of $\Omega(n^{1-2/p})$ [BJKS04].
In this paper, we show a tight lower bound of $\Omega(n^{1-2/p}\log n)$ words
for the class of algorithms based on linear sketches, which store only a sketch
$Ax$ of input vector $x$ and some (possibly randomized) matrix $A$. We note
that all known algorithms for this problem are linear sketches."
Yury Polyanskiy,Polyanskiy_Yury,arXiv:1302.1302,https://arxiv.org/abs/1302.1302,"Abstract:  We investigate the maximal achievable rate for a given blocklength and error
probability over quasi-static single-input multiple-output (SIMO) fading
channels. Under mild conditions on the channel gains, it is shown that the
channel dispersion is zero regardless of whether the fading realizations are
available at the transmitter and/or the receiver. The result follows from
computationally and analytically tractable converse and achievability bounds.
Through numerical evaluation, we verify that, in some scenarios, zero
dispersion indeed entails fast convergence to outage capacity as the
blocklength increases. In the example of a particular 1*2 SIMO Rician channel,
the blocklength required to achieve 90% of capacity is about an order of
magnitude smaller compared to the blocklength required for an AWGN channel with
the same capacity."
Yury Polyanskiy,Polyanskiy_Yury,arXiv:1302.0084,https://arxiv.org/abs/1302.0084,"Abstract:  Consider a problem of forward error-correction for the additive white
Gaussian noise (AWGN) channel. For finite blocklength codes the backoff from
the channel capacity is inversely proportional to the square root of the
blocklength. In this paper it is shown that codes achieving this tradeoff must
necessarily have peak-to-average power ratio (PAPR) proportional to logarithm
of the blocklength. This is extended to codes approaching capacity slower, and
to PAPR measured at the output of an OFDM modulator. As a by-product the
convergence of (Smith's) amplitude-constrained AWGN capacity to Shannon's
classical formula is characterized in the regime of large amplitudes. This
converse-type result builds upon recent contributions in the study of empirical
output distributions of good channel codes."
Yury Polyanskiy,Polyanskiy_Yury,arXiv:1204.2927,https://arxiv.org/abs/1204.2927,"Abstract:  We study the maximal achievable rate R*(n, \epsilon) for a given block-length
n and block error probability \epsilon over Rayleigh block-fading channels in
the noncoherent setting and in the finite block-length regime. Our results show
that for a given block-length and error probability, R*(n, \epsilon) is not
monotonic in the channel's coherence time, but there exists a rate maximizing
coherence time that optimally trades between diversity and cost of estimating
the channel."
Rajeev Ram,Ram_Rajeev,arXiv:1808.00429,https://arxiv.org/abs/1808.00429,"Abstract:  We present a low-loss integrated photonics platform in the visible and near
ultraviolet regime. Fully-etched waveguides based on atomic layer deposition
(ALD) of aluminum oxide operate in a single transverse mode with $<$3 dB/cm
propagation loss at a wavelength of 371 nm. Ring resonators with intrinsic
quality factors exceeding 470,000 are demonstrated at 405 nm, and the thermo
optic coefficient of ALD aluminum oxide is estimated to be $2.75\times10^{-5}$
[RIU/$^\circ$C]. Absorption loss is sufficiently low to allow on-resonance
operation with intra-cavity powers up to at least 12.5 mW, limited by available
laser power. Experimental and simulated data indicates the propagation loss is
dominated by sidewall roughness, suggesting lower loss in the blue and UV is
achievable."
Rajeev Ram,Ram_Rajeev,arXiv:1805.07688,https://arxiv.org/abs/1805.07688,"Abstract:  In this work, we propose a two-stage algorithm based on Bayesian modeling and
computation aiming at quantifying analyte concentrations or quantities in
complex mixtures with Raman spectroscopy. A hierarchical Bayesian model is
built for spectral signal analysis, and reversible-jump Markov chain Monte
Carlo (RJMCMC) computation is carried out for model selection and spectral
variable estimation. Processing is done in two stages. In the first stage, the
peak representations for a target analyte spectrum are learned. In the second,
the peak variables learned from the first stage are used to estimate the
concentration or quantity of the target analyte in a mixture. Numerical
experiments validated its quantification performance over a wide range of
simulation conditions and established its advantages for analyte quantification
tasks under the small training sample size regime over conventional
multivariate regression algorithms. We also used our algorithm to analyze
experimental spontaneous Raman spectroscopy data collected for glucose
concentration estimation in biopharmaceutical process monitoring applications.
Our work shows that this algorithm can be a promising complementary tool
alongside conventional multivariate regression algorithms in Raman
spectroscopy-based mixture quantification studies, especially when collecting a
large training dataset with high quality is challenging or resource-intensive."
Rajeev Ram,Ram_Rajeev,arXiv:1607.00107,https://arxiv.org/abs/1607.00107,"Abstract:  We present the design and characterization of waveguide grating devices that
couple visible-wavelength light at $\lambda=674$ nm from single-mode, high
index-contrast dielectric waveguides to free-space beams forming micron-scale
diffraction-limited spots a designed distance and angle from the grating. With
a view to application in spatially-selective optical addressing, and in
contrast to previous work on similar devices, deviations from the main Gaussian
lobe up to $25$ microns from the focus and down to the $5\times10^{-6}$ level
in relative intensity are characterized as well; we show that along one
dimension the intensity of these weak sidelobes approaches the limit imposed by
diffraction from the finite field extent in the grating region. Additionally,
we characterize the polarization purity in the focal region, observing at the
center of the focus a low impurity $< 3 \times 10^{-4}$ in relative intensity.
Our approach allows quick, intuitive design of devices with such performance,
which may be applied in trapped-ion quantum information processing and
generally in any systems requiring optical routing to or from objects 10s--100s
of microns from a chip surface, but benefitting from the parallelism and
density of planar-fabricated dielectric integrated optics."
Rajeev Ram,Ram_Rajeev,arXiv:1606.08870,https://arxiv.org/abs/1606.08870,"Abstract:  We report on vertically-illuminated photodiodes fabricated in the
GlobalFoundries 45nm 12SOI node and on a packaging concept for
optically-interconnected chips. The photodiodes are responsive at 1180 nm, a
wavelength currently used in chip-to-chip communications. They have further a
wide field-of-view which enables chip-to-board positional feedback in
chip-board assemblies. Monolithic integration enables on-chip processing of the
positional data."
Rajeev Ram,Ram_Rajeev,arXiv:1601.05046,https://arxiv.org/abs/1601.05046,"Abstract:  A microring depletion modulator is demonstrated with T-shaped lateral p-n
junctions used to realize efficient modulation while maximizing the RC limited
bandwidth. The device having a 3 dB bandwidth of 13 GHz has been fabricated in
a standard 45 nm microelectronics CMOS process. The cavity has a linewidth of
17 GHz and an average wavelength-shift of 9 pm/V in reverse-bias conditions."
Rajeev Ram,Ram_Rajeev,arXiv:1601.00542,https://arxiv.org/abs/1601.00542,"Abstract:  A photodiode with 0.55$\pm$0.1 A/W responsivity at a wavelength of 1176.9 nm
has been fabricated in a 45 nm microelectronics silicon-on-insulator foundry
process. The resonant waveguide photodetector exploits carrier generation in
silicon-germanium (SiGe) within a microring which is compatible with
high-performance electronics. A 3 dB bandwidth of 5 GHz at -4 V bias is
obtained with a dark current of less than 20 pA."
Rajeev Ram,Ram_Rajeev,arXiv:1510.05618,https://arxiv.org/abs/1510.05618,"Abstract:  The long coherence times and strong Coulomb interactions afforded by trapped
ion qubits have enabled realizations of the necessary primitives for quantum
information processing (QIP), and indeed the highest-fidelity quantum
operations in any qubit to date. But while light delivery to each individual
ion in a system is essential for general quantum manipulations and readout,
experiments so far have employed optical systems cumbersome to scale to even a
few tens of qubits. Here we demonstrate lithographically defined nanophotonic
waveguide devices for light routing and ion addressing fully integrated within
a surface-electrode ion trap chip. Ion qubits are addressed at multiple
locations via focusing grating couplers emitting through openings in the trap
electrodes to ions trapped 50 $\mu$m above the chip; using this light we
perform quantum coherent operations on the optical qubit transition in
individual $^{88}$Sr$^+$ ions. The grating focuses the beam to a
diffraction-limited spot near the ion position with a 2 $\mu$m 1/$e^2$-radius
along the trap axis, and we measure crosstalk errors between $10^{-2}$ and
$4\times10^{-4}$ at distances 7.5-15 $\mu$m from the beam center. Owing to the
scalability of the planar fabrication employed, together with the tight
focusing and stable alignment afforded by optics integration within the trap
chip, this approach presents a path to creating the optical systems required
for large-scale trapped-ion QIP."
Rajeev Ram,Ram_Rajeev,arXiv:1504.03669,https://arxiv.org/abs/1504.03669,"Abstract:  Recently, the authors have demonstrated large-scale integrated systems with
several million transistors and hundreds of photonic elements. Yielding such
large-scale integrated systems requires a design-for-manufacture rigour that is
embodied in the 10 000 to 50 000 design rules that these designs must comply
within advanced complementary metal-oxide semiconductor manufacturing. Here,
the authors present a photonic design automation tool which allows automatic
generation of layouts without design-rule violations. This tool is written in
SKILL, the native language of the mainstream electric design automation
software, Cadence. This allows seamless integration of photonic and electronic
design in a single environment. The tool leverages intuitive photonic layer
definitions, allowing the designer to focus on the physical properties rather
than on technology-dependent details. For the first time the authors present an
algorithm for removal of design-rule violations from photonic layouts based on
Manhattan discretisation, Boolean and sizing operations. This algorithm is not
limited to the implementation in SKILL, and can in principle be implemented in
any scripting language. Connectivity is achieved with software-defined
waveguide ports and low-level procedures that enable auto-routing of waveguide
connections."
Rajeev Ram,Ram_Rajeev,arXiv:cond-mat/0108236,https://arxiv.org/abs/cond-mat/0108236,"Abstract:  A comprehensive model for the photon number fluctuations and the current
noise in quantum cascade lasers is presented. It is shown that the photon
intensity noise in quantum cascade lasers exhibits little amplitude squeezing
even when noise in the drive current is suppressed below the shot noise value.
This is in contrast to interband semiconductor diode lasers in which the laser
intensity noise can be squeezed well below the shot noise limit by high
impedance suppression of fluctuations in the drive current. The theoretical
model presented in this paper self-consistently accounts for the suppression of
current noise in electron transport in multiple quantum well structures due to
various electronic correlations. The nature of these electronic correlations is
discussed. Mechanisms responsible for the reduced photon number squeezing in
intersubband lasers are elucidated. Scaling of the laser intensity noise and
the current noise with the number of cascaded gain stages is also described.
Direct current modulation response of quantum cascade lasers is also studied,
and it is shown that contrary to the predictions in the literature of terahertz
modulation bandwidth for these lasers, bandwidth of almost all quantum cascade
lasers that have been reported in the literature is limited by the inverse
photon lifetime inside the laser cavity to tens of gigahertz."
Martin Rinard,Rinard_Martin,arXiv:1807.01624,https://arxiv.org/abs/1807.01624,"Abstract:  Modern out-of-order processors have increased capacity to exploit instruction
level parallelism (ILP) and memory level parallelism (MLP), e.g., by using wide
superscalar pipelines and vector execution units, as well as deep buffers for
in-flight memory requests. These resources, however, often exhibit poor
utilization rates on workloads with large working sets, e.g., in-memory
databases, key-value stores, and graph analytics, as compilers and hardware
struggle to expose ILP and MLP from the instruction stream automatically.
In this paper, we introduce the IMLP (Instruction and Memory Level
Parallelism) task programming model. IMLP tasks execute as coroutines that
yield execution at annotated long-latency operations, e.g., memory accesses,
divisions, or unpredictable branches. IMLP tasks are interleaved on a single
thread, and integrate well with thread parallelism and vectorization. Our DSL
embedded in C++, Cimple, allows exploration of task scheduling and
transformations, such as buffering, vectorization, pipelining, and prefetching.
We demonstrate state-of-the-art performance on core algorithms used in
in-memory databases that operate on arrays, hash tables, trees, and skip lists.
Cimple applications reach 2.5x throughput gains over hardware multithreading on
a multi-core, and 6.4x single thread speedup."
Martin Rinard,Rinard_Martin,arXiv:1804.09241,https://arxiv.org/abs/1804.09241,"Abstract:  We present Warp, a hardware platform to support research in approximate
computing, sensor energy optimization, and energy-scavenged systems. Warp
incorporates 11 state-of-the-art sensor integrated circuits, computation, and
an energy-scavenged power supply, all within a miniature system that is just
3.6 cm x 3.3 cm x 0.5 cm. Warp's sensor integrated circuits together contain a
total of 21 sensors with a range of precisions and accuracies for measuring
eight sensing modalities of acceleration, angular rate, magnetic flux density
(compass heading), humidity, atmospheric pressure (elevation), infrared
radiation, ambient temperature, and color. Warp uses a combination of analog
circuits and digital control to facilitate further tradeoffs between sensor and
communication accuracy, energy efficiency, and performance. This article
presents the design of Warp and presents an evaluation of our hardware
implementation. The results show how Warp's design enables performance and
energy efficiency versus ac- curacy tradeoffs."
Martin Rinard,Rinard_Martin,arXiv:1803.08420,https://arxiv.org/abs/1803.08420,"Abstract:  The sizes of compressed images depend on their spatial resolution (number of
pixels) and on their color resolution (number of color quantization levels). We
introduce DaltonQuant, a new color quantization technique for image compression
that cloud services can apply to images destined for a specific user with known
color vision deficiencies. DaltonQuant improves compression in a user-specific
but reversible manner thereby improving a user's network bandwidth and data
storage efficiency. DaltonQuant quantizes image data to account for
user-specific color perception anomalies, using a new method for incremental
color quantization based on a large corpus of color vision acuity data obtained
from a popular mobile game. Servers that host images can revert DaltonQuant's
image requantization and compression when those images must be transmitted to a
different user, making the technique practical to deploy on a large scale. We
evaluate DaltonQuant's compression performance on the Kodak PC reference image
set and show that it improves compression by an additional 22%-29% over the
state-of-the-art compressors TinyPNG and pngquant."
Martin Rinard,Rinard_Martin,arXiv:1803.07244,https://arxiv.org/abs/1803.07244,"Abstract:  In this position paper, we describe our vision of the future of machine
programming through a categorical examination of three pillars of research.
Those pillars are: (i) intention, (ii) invention, and(iii) adaptation.
Intention emphasizes advancements in the human-to-computer and
computer-to-machine-learning interfaces. Invention emphasizes the creation or
refinement of algorithms or core hardware and software building blocks through
machine learning (ML). Adaptation emphasizes advances in the use of ML-based
constructs to autonomously evolve software."
Martin Rinard,Rinard_Martin,arXiv:1606.06368,https://arxiv.org/abs/1606.06368,"Abstract:  Can we train a system that, on any new input, either says ""don't know"" or
makes a prediction that is guaranteed to be correct? We answer the question in
the affirmative provided our model family is well-specified. Specifically, we
introduce the unanimity principle: only predict when all models consistent with
the training data predict the same output. We operationalize this principle for
semantic parsing, the task of mapping utterances to logical forms. We develop a
simple, efficient method that reasons over the infinite set of all consistent
models by only checking two of the models. We prove that our method obtains
100% precision even with a modest amount of training data from a possibly
adversarial distribution. Empirically, we demonstrate the effectiveness of our
approach on the standard GeoQuery dataset."
Martin Rinard,Rinard_Martin,arXiv:1602.05643,https://arxiv.org/abs/1602.05643,"Abstract:  We present the first systematic analysis of the characteristics of patch
search spaces for automatic patch generation systems. We analyze the search
spaces of two current state-of-the-art systems, SPR and Prophet, with 16
different search space configurations. Our results are derived from an analysis
of 1104 different search spaces and 768 patch generation executions. Together
these experiments consumed over 9000 hours of CPU time on Amazon EC2.
The analysis shows that 1) correct patches are sparse in the search spaces
(typically at most one correct patch per search space per defect), 2) incorrect
patches that nevertheless pass all of the test cases in the validation test
suite are typically orders of magnitude more abundant, and 3) leveraging
information other than the test suite is therefore critical for enabling the
system to successfully isolate correct patches.
We also characterize a key tradeoff in the structure of the search spaces.
Larger and richer search spaces that contain correct patches for more defects
can actually cause systems to find fewer, not more, correct patches. We
identify two reasons for this phenomenon: 1) increased validation times because
of the presence of more candidate patches and 2) more incorrect patches that
pass the test suite and block the discovery of correct patches. These
fundamental properties, which are all characterized for the first time in this
paper, help explain why past systems often fail to generate correct patches and
help identify challenges, opportunities, and productive future directions for
the field."
Martin Rinard,Rinard_Martin,arXiv:1306.6054,https://arxiv.org/abs/1306.6054,"Abstract:  We prove several decidability and undecidability results for the
satisfiability and validity problems for languages that can express solutions
to word equations with length constraints. The atomic formulas over this
language are equality over string terms (word equations), linear inequality
over the length function (length constraints), and membership in regular sets.
These questions are important in logic, program analysis, and formal
verification. Variants of these questions have been studied for many decades by
mathematicians. More recently, practical satisfiability procedures (aka SMT
solvers) for these formulas have become increasingly important in the context
of security analysis for string-manipulating programs such as web applications.
We prove three main theorems. First, we give a new proof of undecidability
for the validity problem for the set of sentences written as a forall-exists
quantifier alternation applied to positive word equations. A corollary of this
undecidability result is that this set is undecidable even with sentences with
at most two occurrences of a string variable. Second, we consider Boolean
combinations of quantifier-free formulas constructed out of word equations and
length constraints. We show that if word equations can be converted to a solved
form, a form relevant in practice, then the satisfiability problem for Boolean
combinations of word equations and length constraints is decidable. Third, we
show that the satisfiability problem for quantifier-free formulas over word
equations in regular solved form, length constraints, and the membership
predicate over regular expressions is also decidable."
Martin Rinard,Rinard_Martin,arXiv:1202.0359,https://arxiv.org/abs/1202.0359,"Abstract:  We propose a novel approach to improving software security called
Cryptographic Path Hardening, which is aimed at hiding security vulnerabilities
in software from attackers through the use of provably secure and obfuscated
cryptographic devices to harden paths in programs.
By ""harden"" we mean that certain error-checking if-conditionals in a given
program P are replaced by equivalent"" we mean that adversaries cannot use
semi-automatic program analysis techniques to reason about the hardened program
paths and thus cannot discover as-yet-unknown errors along those paths, except
perhaps through black-box dictionary attacks or random testing (which we can
never prevent).
Other than these unpreventable attack methods, we can make program analysis
aimed at error-finding ""provably hard"" for a resource-bounded attacker, in the
same sense that cryptographic schemes are hard to break. Unlike
security-through-obscurity, in Cryptographic Path Hardening we use
provably-secure crypto devices to hide errors and our mathematical arguments of
security are the same as the standard ones used in cryptography.
One application of Cryptographic Path Hardening is that software patches or
filters often reveal enough information to an attacker that they can be used to
construct error-revealing inputs to exploit an unpatched version of the
program. By ""hardening"" the patch we make it difficult for the attacker to
analyze the patched program to construct error-revealing inputs, and thus
prevent him from potentially constructing exploits."
Martin Rinard,Rinard_Martin,arXiv:1110.2849,https://arxiv.org/abs/1110.2849,"Abstract:  Administrative role-based access control (ARBAC) is the first comprehensive
administrative model proposed for role-based access control (RBAC). ARBAC has
several features for designing highly expressive policies, but current work has
not highlighted the utility of these expressive policies. In this report, we
present a case study of designing an ARBAC policy for a bank comprising 18
branches. Using this case study we provide an assessment about the features of
ARBAC that are likely to be used in realistic policies."
Martin Rinard,Rinard_Martin,arXiv:cs/0609104,https://arxiv.org/abs/cs/0609104,"Abstract:  One of the main challenges in the verification of software systems is the
analysis of unbounded data structures with dynamic memory allocation, such as
linked data structures and arrays. We describe Bohne, a new analysis for
verifying data structures. Bohne verifies data structure operations and shows
that 1) the operations preserve data structure invariants and 2) the operations
satisfy their specifications expressed in terms of changes to the set of
objects stored in the data structure. During the analysis, Bohne infers loop
invariants in the form of disjunctions of universally quantified Boolean
combinations of formulas. To synthesize loop invariants of this form, Bohne
uses a combination of decision procedures for Monadic Second-Order Logic over
trees, SMT-LIB decision procedures (currently CVC Lite), and an automated
reasoner within the Isabelle interactive theorem prover. This architecture
shows that synthesized loop invariants can serve as a useful communication
mechanism between different decision procedures. Using Bohne, we have verified
operations on data structures such as linked lists with iterators and back
pointers, trees with and without parent pointers, two-level skip lists, array
data structures, and sorted lists. We have deployed Bohne in the Hob and Jahob
data structure analysis systems, enabling us to combine Bohne with analyses of
data structure clients and apply it in the context of larger programs. This
report describes the Bohne algorithm as well as techniques that Bohne uses to
reduce the ammount of annotations and the running time of the analysis."
Martin Rinard,Rinard_Martin,arXiv:cs/0508123,https://arxiv.org/abs/cs/0508123,"Abstract:  Typestate systems ensure many desirable properties of imperative programs,
including initialization of object fields and correct use of stateful library
interfaces. Abstract sets with cardinality constraints naturally generalize
typestate properties: relationships between the typestates of objects can be
expressed as subset and disjointness relations on sets, and elements of sets
can be represented as sets of cardinality one. Motivated by these applications,
this paper presents new algorithms and new complexity results for constraints
on sets and their cardinalities. We study several classes of constraints and
demonstrate a trade-off between their expressive power and their complexity.
Our first result concerns a quantifier-free fragment of Boolean Algebra with
Presburger Arithmetic. We give a nondeterministic polynomial-time algorithm for
reducing the satisfiability of sets with symbolic cardinalities to constraints
on constant cardinalities, and give a polynomial-space algorithm for the
resulting problem.
In a quest for more efficient fragments, we identify several subclasses of
sets with cardinality constraints whose satisfiability is NP-hard. Finally, we
identify a class of constraints that has polynomial-time satisfiability and
entailment problems and can serve as a foundation for efficient program
analysis."
Martin Rinard,Rinard_Martin,arXiv:cs/0410073,https://arxiv.org/abs/cs/0410073,"Abstract:  Spatial conjunction is a powerful construct for reasoning about dynamically
allocated data structures, as well as concurrent, distributed and mobile
computation. While researchers have identified many uses of spatial
conjunction, its precise expressive power compared to traditional logical
constructs was not previously known. In this paper we establish the expressive
power of spatial conjunction. We construct an embedding from first-order logic
with spatial conjunction into second-order logic, and more surprisingly, an
embedding from full second order logic into first-order logic with spatial
conjunction. These embeddings show that the satisfiability of formulas in
first-order logic with spatial conjunction is equivalent to the satisfiability
of formulas in second-order logic. These results explain the great expressive
power of spatial conjunction and can be used to show that adding unrestricted
spatial conjunction to a decidable logic leads to an undecidable logic. As one
example, we show that adding unrestricted spatial conjunction to two-variable
logic leads to undecidability. On the side of decidability, the embedding into
second-order logic immediately implies the decidability of first-order logic
with a form of spatial conjunction over trees. The embedding into spatial
conjunction also has useful consequences: because a restricted form of spatial
conjunction in two-variable logic preserves decidability, we obtain that a
correspondingly restricted form of second-order quantification in two-variable
logic is decidable. The resulting language generalizes the first-order theory
of boolean algebra over sets and is useful in reasoning about the contents of
data structures in object-oriented languages."
Martin Rinard,Rinard_Martin,arXiv:cs/0408019,https://arxiv.org/abs/cs/0408019,"Abstract:  We have previously introduced role logic as a notation for describing
properties of relational structures in shape analysis, databases and knowledge
bases. A natural fragment of role logic corresponds to two-variable logic with
counting and is therefore decidable. We show how to use role logic to describe
open and closed records, as well the dual of records, inverse records. We
observe that the spatial conjunction operation of separation logic naturally
models record concatenation. Moreover, we show how to eliminate the spatial
conjunction of formulas of quantifier depth one in first-order logic with
counting. As a result, allowing spatial conjunction of formulas of quantifier
depth one preserves the decidability of two-variable logic with counting. This
result applies to two-variable role logic fragment as well. The resulting logic
smoothly integrates type system and predicate calculus notation and can be
viewed as a natural generalization of the notation for constraints arising in
role analysis and similar shape analysis approaches."
Martin Rinard,Rinard_Martin,arXiv:cs/0408018,https://arxiv.org/abs/cs/0408018,"Abstract:  We present role logic, a notation for describing properties of relational
structures in shape analysis, databases, and knowledge bases. We construct role
logic using the ideas of de Bruijn's notation for lambda calculus, an encoding
of first-order logic in lambda calculus, and a simple rule for implicit
arguments of unary and binary predicates. The unrestricted version of role
logic has the expressive power of first-order logic with transitive closure.
Using a syntactic restriction on role logic formulas, we identify a natural
fragment RL^2 of role logic. We show that the RL^2 fragment has the same
expressive power as two-variable logic with counting C^2 and is therefore
decidable. We present a translation of an imperative language into the
decidable fragment RL^2, which allows compositional verification of programs
that manipulate relational structures. In addition, we show how RL^2 encodes
boolean shape analysis constraints and an expressive description logic."
Martin Rinard,Rinard_Martin,arXiv:cs/0408015,https://arxiv.org/abs/cs/0408015,"Abstract:  We show that the first-order theory of structural subtyping of non-recursive
types is decidable. Let $\Sigma$ be a language consisting of function symbols
(representing type constructors) and $C$ a decidable structure in the
relational language $L$ containing a binary relation $\leq$. $C$ represents
primitive types; $\leq$ represents a subtype ordering. We introduce the notion
of $\Sigma$-term-power of $C$, which generalizes the structure arising in
structural subtyping. The domain of the $\Sigma$-term-power of $C$ is the set
of $\Sigma$-terms over the set of elements of $C$. We show that the
decidability of the first-order theory of $C$ implies the decidability of the
first-order theory of the $\Sigma$-term-power of $C$. Our decision procedure
makes use of quantifier elimination for term algebras and Feferman-Vaught
theorem. Our result implies the decidability of the first-order theory of
structural subtyping of non-recursive types."
Martin Rinard,Rinard_Martin,arXiv:cs/0408014,https://arxiv.org/abs/cs/0408014,"Abstract:  We introduce regular graph constraints and explore their decidability
properties. The motivation for regular graph constraints is 1) type checking of
changing types of objects in the presence of linked data structures, 2) shape
analysis techniques, and 3) generalization of similar constraints over trees
and grids. We define a subclass of graphs called heaps as an abstraction of the
data structures that a program constructs during its execution. We prove that
determining the validity of implication for regular graph constraints over the
class of heaps is undecidable. We show undecidability by exhibiting a
characterization of certain ""corresponder graphs"" in terms of presence and
absence of homomorphisms to a finite number of fixed graphs. The undecidability
of implication of regular graph constraints implies that there is no algorithm
that will verify that procedure preconditions are met or that the invariants
are maintained when these properties are expressed in any specification
language at least as expressive as regular graph constraints."
Martin Rinard,Rinard_Martin,arXiv:cs/0408013,https://arxiv.org/abs/cs/0408013,"Abstract:  We present a new role system for specifying changing referencing
relationships of heap objects. The role of an object depends, in large part, on
its aliasing relationships with other objects, with the role of each object
changing as its aliasing relationships change. Roles therefore capture
important object and data structure properties and provide useful information
about how the actions of the program interact with these properties. Our role
system enables the programmer to specify the legal aliasing relationships that
define the set of roles that objects may play, the roles of procedure
parameters and object fields, and the role changes that procedures perform
while manipulating objects. We present an interprocedural, compositional, and
context-sensitive role analysis algorithm that verifies that a program respects
the role constraints."
Martin Rinard,Rinard_Martin,arXiv:cs/0407045,https://arxiv.org/abs/cs/0407045,"Abstract:  We show that the decidability of the first-order theory of the language that
combines Boolean algebras of sets of uninterpreted elements with Presburger
arithmetic operations. We thereby disprove a recent conjecture that this theory
is undecidable. Our language allows relating the cardinalities of sets to the
values of integer variables, and can distinguish finite and infinite sets. We
use quantifier elimination to show the decidability and obtain an elementary
upper bound on the complexity.
Precise program analyses can use our decidability result to verify
representation invariants of data structures that use an integer field to
represent the number of stored elements."
Ronald Rivest,Rivest_Ronald,arXiv:1812.06361,https://arxiv.org/abs/1812.06361,"Abstract:  We present a method and software for ballot-polling risk-limiting audits
(RLAs) based on Bernoulli sampling: ballots are included in the sample with
probability $p$, independently. Bernoulli sampling has several advantages: (1)
it does not require a ballot manifest; (2) it can be conducted independently at
different locations, rather than requiring a central authority to select the
sample from the whole population of cast ballots or requiring stratified
sampling; (3) it can start in polling places on election night, before margins
are known. If the reported margins for the 2016 U.S. Presidential election are
correct, a Bernoulli ballot-polling audit with a risk limit of 5% and a
sampling rate of $p_0 = 1\%$ would have had at least a 99% probability of
confirming the outcome in 42 states. (The other states were more likely to have
needed to examine additional ballots.) Logistical and security advantages that
auditing in the polling place affords may outweigh the cost of examining more
ballots than some other methods might require."
Ronald Rivest,Rivest_Ronald,arXiv:1811.08811,https://arxiv.org/abs/1811.08811,"Abstract:  We present an approximate sampling framework and discuss how risk-limiting
audits can compensate for these approximations, while maintaining their
""risk-limiting"" properties. Our framework is general and can compensate for
counting mistakes made during audits.
Moreover, we present and analyze a simple approximate sampling
method,""$k$-cut"", for picking a ballot randomly from a stack, without counting.
Our method involves doing $k$ ""cuts"", each involving moving a random portion of
ballots from the top to the bottom of the stack, and then picking the ballot on
top. Unlike conventional methods of picking a ballot at random, $k$-cut does
not require identification numbers on the ballots or counting many ballots per
draw. We analyze how close the distribution of chosen ballots is to the uniform
distribution, and design different mitigation procedures. We show that $k=6$
cuts is enough for an risk-limiting election audit, based on empirical data,
which would provide a significant increase in efficiency."
Ronald Rivest,Rivest_Ronald,arXiv:1808.10016,https://arxiv.org/abs/1808.10016,"Abstract:  We describe a very simple method for `consistent sampling' that allows for
sampling with replacement. The method extends previous approaches to consistent
sampling, which assign a pseudorandom real number to each element, and sample
those with the smallest associated numbers. When sampling with replacement, our
extension gives the item sampled a new, larger, associated pseudorandom number,
and returns it to the pool of items being sampled."
